id,data_inversa,ano,mes,uf,br,km,obra_duplicada,UPS,pessoas,mortos,feridos_leves,feridos_graves,ilesos,ignorados,feridos,veiculos,latitude,longitude
1299377,12/05/2013,2013,5,MG,381,491,,#REF!,1,0,0,0,1,0,0,1,,
1299380,12/05/2013,2013,5,MG,381,499.9,,#REF!,2,0,0,0,2,0,0,2,,
1299384,12/05/2013,2013,5,MG,381,485,,#REF!,1,0,0,0,1,0,0,1,,
1299392,14/05/2013,2013,5,MG,381,853.8,,#REF!,2,0,0,0,2,0,0,2,,
1299398,12/05/2013,2013,5,MG,381,478,,#REF!,2,0,0,1,1,0,1,2,,
1299402,15/05/2013,2013,5,MG,381,422,,#REF!,1,0,0,1,0,0,1,1,,
1299425,12/05/2013,2013,5,MG,381,500.8,,#REF!,4,0,0,0,4,0,0,4,,
1299470,16/05/2013,2013,5,MG,381,847.9,,#REF!,1,0,1,0,0,0,1,1,,
1299585,15/05/2013,2013,5,MG,381,336,,#REF!,1,0,0,0,1,0,0,1,,
1299624,16/05/2013,2013,5,MG,381,520.5,,#REF!,2,0,0,0,2,0,0,2,,
1299625,12/05/2013,2013,5,MG,381,495.6,,#REF!,3,0,2,0,1,0,2,2,,
1299659,12/05/2013,2013,5,MG,381,721,,#REF!,1,0,1,0,0,0,1,1,,
1299766,07/05/2013,2013,5,MG,381,525.4,,#REF!,2,0,0,0,2,0,0,2,,
1299783,13/05/2013,2013,5,MG,381,491,,#REF!,2,0,0,0,2,0,0,2,,
1299827,13/05/2013,2013,5,MG,381,881.9,,#REF!,1,0,0,0,1,0,0,1,,
1299830,16/05/2013,2013,5,MG,381,759.2,,#REF!,1,0,0,0,1,0,0,1,,
1299837,13/05/2013,2013,5,MG,381,886.1,,#REF!,1,0,0,0,1,0,0,1,,
1299852,16/05/2013,2013,5,MG,381,332.8,,#REF!,2,0,0,0,2,0,0,2,,
1299866,16/05/2013,2013,5,MG,381,481,,#REF!,2,0,0,0,2,0,0,2,,
1299870,16/05/2013,2013,5,MG,381,486.5,,#REF!,1,0,1,0,0,0,1,1,,
1299879,10/05/2013,2013,5,MG,381,493.8,,#REF!,2,0,0,0,2,0,0,2,,
1299891,10/05/2013,2013,5,MG,381,490.5,,#REF!,2,0,0,0,2,0,0,2,,
1299899,15/05/2013,2013,5,MG,381,411,,#REF!,3,0,0,0,3,0,0,3,,
1299962,17/05/2013,2013,5,MG,381,481,,#REF!,4,0,0,0,4,0,0,4,,
1299968,17/05/2013,2013,5,MG,381,479,,#REF!,2,0,0,0,2,0,0,2,,
1300189,17/05/2013,2013,5,MG,381,647,,#REF!,1,0,0,0,1,0,0,1,,
1300205,17/05/2013,2013,5,MG,381,491,,#REF!,3,0,3,0,0,0,3,1,,
1300236,17/05/2013,2013,5,MG,381,427.8,,#REF!,3,0,0,0,3,0,0,3,,
1300278,17/05/2013,2013,5,MG,381,941,,#REF!,2,0,0,0,1,1,0,2,,
1300296,17/05/2013,2013,5,MG,381,413,,#REF!,2,0,0,0,2,0,0,2,,
1300319,17/05/2013,2013,5,MG,381,884.5,,#REF!,1,0,0,0,1,0,0,1,,
1300325,17/05/2013,2013,5,MG,381,904.1,,#REF!,2,0,0,0,1,1,0,2,,
1300335,23/04/2013,2013,4,MG,381,722.6,,#REF!,2,0,1,0,1,0,1,2,,
1300389,13/05/2013,2013,5,MG,381,485,,#REF!,2,0,0,0,2,0,0,2,,
1300391,12/05/2013,2013,5,MG,381,513.3,,#REF!,1,0,0,0,0,1,0,1,,
1300400,17/05/2013,2013,5,MG,381,819.7,,#REF!,4,0,3,0,1,0,3,1,,
1300430,14/05/2013,2013,5,MG,381,344,,#REF!,2,0,2,0,0,0,2,1,,
1300458,14/05/2013,2013,5,MG,381,479,,#REF!,2,0,0,0,2,0,0,2,,
1300510,15/05/2013,2013,5,MG,381,543.1,,#REF!,2,0,0,0,2,0,0,2,,
1300522,18/05/2013,2013,5,MG,381,452,,#REF!,2,0,1,0,1,0,1,2,,
1300529,16/05/2013,2013,5,MG,381,280,,#REF!,2,0,0,0,2,0,0,2,,
1300544,18/05/2013,2013,5,MG,381,723,,#REF!,1,0,0,0,1,0,0,1,,
1300572,14/05/2013,2013,5,MG,381,503.1,,#REF!,2,0,0,0,1,1,0,2,,
1300580,18/05/2013,2013,5,MG,381,846.7,,#REF!,4,0,2,0,2,0,2,1,,
1300618,18/05/2013,2013,5,MG,381,688.1,,#REF!,1,0,0,0,1,0,0,1,,
1300670,17/05/2013,2013,5,MG,381,425,,#REF!,1,0,0,1,0,0,1,1,,
1300692,18/05/2013,2013,5,MG,381,486.5,,#REF!,1,0,0,0,1,0,0,1,,
1300704,18/05/2013,2013,5,MG,381,422,,#REF!,2,0,0,0,2,0,0,2,,
1300740,18/05/2013,2013,5,MG,381,237,,#REF!,3,0,2,0,1,0,2,2,,
1300744,18/05/2013,2013,5,MG,381,523.9,,#REF!,2,0,0,0,2,0,0,2,,
1300751,18/05/2013,2013,5,MG,381,421,,#REF!,2,0,0,0,2,0,0,2,,
1300788,18/05/2013,2013,5,MG,381,890.1,,#REF!,2,0,0,1,1,0,1,2,,
1300820,18/05/2013,2013,5,MG,381,339,,#REF!,1,0,1,0,0,0,1,1,,
1300829,18/05/2013,2013,5,MG,381,763.7,,#REF!,5,0,3,0,2,0,3,2,,
1300832,18/05/2013,2013,5,MG,381,903.7,,#REF!,4,0,0,2,2,0,2,4,,
1300858,18/05/2013,2013,5,MG,381,307,,#REF!,1,0,1,0,0,0,1,1,,
1300939,19/05/2013,2013,5,MG,381,779.3,,#REF!,4,0,3,1,0,0,4,1,,
1300955,16/05/2013,2013,5,MG,381,761.8,,#REF!,1,0,0,0,1,0,0,1,,
1300962,16/05/2013,2013,5,MG,381,743.2,,#REF!,5,0,1,3,1,0,4,1,,
1300966,16/05/2013,2013,5,MG,381,814.8,,#REF!,1,0,0,0,1,0,0,1,,
1300970,14/05/2013,2013,5,MG,381,270,,#REF!,1,0,0,0,1,0,0,1,,
1301002,14/05/2013,2013,5,MG,381,552,,#REF!,2,0,0,0,2,0,0,2,,
1301022,19/05/2013,2013,5,MG,381,510,,#REF!,1,0,0,0,1,0,0,1,,
1301067,16/05/2013,2013,5,MG,381,714.8,,#REF!,2,0,0,1,0,1,1,1,,
1301095,19/05/2013,2013,5,MG,381,480.5,,#REF!,2,0,0,0,2,0,0,2,,
1301153,19/05/2013,2013,5,MG,381,886,,#REF!,4,0,3,0,1,0,3,1,,
1301169,19/05/2013,2013,5,MG,381,578,,#REF!,2,0,2,0,0,0,2,1,,
1301185,19/05/2013,2013,5,MG,381,686.6,,#REF!,2,0,2,0,0,0,2,1,,
1301198,19/05/2013,2013,5,MG,381,921.1,,#REF!,4,0,2,0,2,0,2,2,,
1301235,19/05/2013,2013,5,MG,381,558,,#REF!,3,0,0,0,3,0,0,3,,
1301246,19/05/2013,2013,5,MG,381,855,,#REF!,1,0,0,0,1,0,0,1,,
1301259,16/05/2013,2013,5,MG,381,318,,#REF!,2,0,0,0,2,0,0,2,,
1301296,16/05/2013,2013,5,MG,381,479,,#REF!,2,0,1,0,0,1,1,2,,
1301352,20/05/2013,2013,5,MG,381,924,,#REF!,2,0,1,0,1,0,1,1,,
1301391,19/05/2013,2013,5,MG,381,481,,#REF!,3,0,0,0,3,0,0,3,,
1301400,16/05/2013,2013,5,MG,381,486,,#REF!,2,0,0,0,2,0,0,2,,
1301469,17/05/2013,2013,5,MG,381,737,,#REF!,2,0,0,0,2,0,0,2,,
1301484,15/05/2013,2013,5,MG,381,481,,#REF!,2,0,0,0,2,0,0,2,,
1301507,15/05/2013,2013,5,MG,381,486,,#REF!,2,0,0,0,2,0,0,2,,
1301566,20/05/2013,2013,5,MG,381,417,,#REF!,2,0,0,0,2,0,0,2,,
1301641,20/05/2013,2013,5,MG,381,484,,#REF!,2,0,0,0,2,0,0,2,,
1301713,20/05/2013,2013,5,MG,381,620,,#REF!,1,0,1,0,0,0,1,1,,
1301714,17/05/2013,2013,5,MG,381,482,,#REF!,2,0,0,0,2,0,0,2,,
1301727,20/05/2013,2013,5,MG,381,922,,#REF!,2,0,0,0,2,0,0,2,,
1301742,28/03/2013,2013,3,MG,381,521,,#REF!,1,0,0,0,1,0,0,1,,
1301749,20/05/2013,2013,5,MG,381,586.5,,#REF!,2,0,0,0,2,0,0,2,,
1301781,20/05/2013,2013,5,MG,381,451.5,,#REF!,3,0,0,0,3,0,0,3,,
1301784,20/05/2013,2013,5,MG,381,495,,#REF!,2,0,0,0,2,0,0,2,,
1301798,20/05/2013,2013,5,MG,381,945,,#REF!,2,0,1,0,1,0,1,2,,
1301810,20/05/2013,2013,5,MG,381,488.3,,#REF!,2,0,0,0,2,0,0,2,,
1301813,19/05/2013,2013,5,MG,381,234,,#REF!,1,0,0,0,1,0,0,1,,
1301834,20/05/2013,2013,5,MG,381,481,,#REF!,2,0,0,0,2,0,0,2,,
1301842,20/05/2013,2013,5,MG,381,376,,#REF!,5,0,1,4,0,0,5,1,,
1301856,20/05/2013,2013,5,MG,381,546,,#REF!,1,0,0,0,1,0,0,1,,
1301879,20/05/2013,2013,5,MG,381,516,,#REF!,1,0,0,0,1,0,0,1,,
1301889,20/05/2013,2013,5,MG,381,478,,#REF!,1,0,1,0,0,0,1,1,,
1301903,20/05/2013,2013,5,MG,381,328,,#REF!,1,0,1,0,0,0,1,1,,
1301959,18/05/2013,2013,5,MG,381,634.1,,#REF!,1,0,0,0,1,0,0,1,,
1301985,18/05/2013,2013,5,MG,381,776.6,,#REF!,1,0,0,0,1,0,0,1,,
1301986,21/05/2013,2013,5,MG,381,497,,#REF!,2,0,0,0,2,0,0,2,,
1302006,21/05/2013,2013,5,MG,381,481,,#REF!,1,0,0,0,1,0,0,1,,
1302029,18/05/2013,2013,5,MG,381,819.7,,#REF!,1,0,0,0,1,0,0,1,,
1302045,18/05/2013,2013,5,MG,381,478.4,,#REF!,3,0,0,0,3,0,0,3,,
1302166,21/05/2013,2013,5,MG,381,735.9,,#REF!,3,0,0,0,3,0,0,3,,
1302187,21/05/2013,2013,5,MG,381,672.7,,#REF!,1,0,0,0,1,0,0,1,,
1302203,21/05/2013,2013,5,MG,381,493.9,,#REF!,3,0,0,0,3,0,0,3,,
1302205,21/05/2013,2013,5,MG,381,415,,#REF!,2,0,0,2,0,0,2,1,,
1302226,15/05/2013,2013,5,MG,381,413,,#REF!,2,0,0,0,2,0,0,2,,
1302249,21/05/2013,2013,5,MG,381,907.3,,#REF!,1,0,1,0,0,0,1,1,,
1302250,21/05/2013,2013,5,MG,381,938.3,,#REF!,2,0,0,0,2,0,0,2,,
1302256,21/05/2013,2013,5,MG,381,819,,#REF!,2,0,0,0,2,0,0,2,,
1302273,21/05/2013,2013,5,MG,381,333.2,,#REF!,1,0,0,0,1,0,0,1,,
1302287,21/05/2013,2013,5,MG,381,494,,#REF!,2,0,0,0,2,0,0,2,,
1302289,21/05/2013,2013,5,MG,381,496,,#REF!,1,0,0,0,1,0,0,1,,
1302290,21/05/2013,2013,5,MG,381,495.2,,#REF!,2,0,0,0,2,0,0,2,,
1302308,17/05/2013,2013,5,MG,381,478,,#REF!,3,0,0,0,3,0,0,3,,
1302319,16/05/2013,2013,5,MG,381,494,,#REF!,7,0,1,0,6,0,1,3,,
1302334,21/05/2013,2013,5,MG,381,802.3,,#REF!,1,0,1,0,0,0,1,1,,
1302351,21/05/2013,2013,5,MG,381,495,,#REF!,2,0,0,0,2,0,0,2,,
1302353,17/05/2013,2013,5,MG,381,439,,#REF!,3,0,1,0,2,0,1,2,,
1302410,22/05/2013,2013,5,MG,381,749.4,,#REF!,2,0,1,0,1,0,1,2,,
1302417,21/05/2013,2013,5,MG,381,865,,#REF!,2,0,0,0,2,0,0,2,,
1302468,19/05/2013,2013,5,MG,381,932.1,,#REF!,1,0,0,0,1,0,0,1,,
1302472,17/05/2013,2013,5,MG,381,420,,#REF!,2,0,0,0,2,0,0,2,,
1302488,22/05/2013,2013,5,MG,381,891,,#REF!,1,0,0,0,1,0,0,1,,
1302494,15/05/2013,2013,5,MG,381,923.6,,#REF!,1,0,0,1,0,0,1,1,,
1302522,19/05/2013,2013,5,MG,381,491,,#REF!,4,0,1,0,3,0,1,3,,
1302548,22/05/2013,2013,5,MG,381,932.9,,#REF!,1,0,0,1,0,0,1,1,,
1302564,19/05/2013,2013,5,MG,381,492,,#REF!,4,0,0,3,1,0,3,2,,
1302616,16/05/2013,2013,5,MG,381,486.7,,#REF!,3,0,0,0,3,0,0,3,,
1302635,19/05/2013,2013,5,MG,381,518,,#REF!,2,0,0,1,1,0,1,2,,
1302647,22/05/2013,2013,5,MG,381,857.2,,#REF!,1,0,0,0,1,0,0,1,,
1302665,22/05/2013,2013,5,MG,381,494,,#REF!,2,0,1,0,1,0,1,2,,
1302707,22/05/2013,2013,5,MG,381,484,,#REF!,2,0,0,0,2,0,0,2,,
1302708,22/05/2013,2013,5,MG,381,601,,#REF!,3,0,0,0,3,0,0,2,,
1302709,22/05/2013,2013,5,MG,381,926,,#REF!,1,0,0,0,1,0,0,1,,
1302710,22/05/2013,2013,5,MG,381,934.5,,#REF!,1,0,0,0,1,0,0,1,,
1302711,22/05/2013,2013,5,MG,381,686,,#REF!,2,0,1,0,1,0,1,2,,
1302713,22/05/2013,2013,5,MG,381,934.5,,#REF!,1,0,0,0,1,0,0,1,,
1302756,22/05/2013,2013,5,MG,381,611,,#REF!,1,0,0,0,1,0,0,1,,
1302782,22/05/2013,2013,5,MG,381,934.8,,#REF!,1,0,1,0,0,0,1,1,,
1302803,22/05/2013,2013,5,MG,381,377,,#REF!,1,0,1,0,0,0,1,1,,
1302865,22/05/2013,2013,5,MG,381,635,,#REF!,1,0,0,0,1,0,0,1,,
1302925,22/05/2013,2013,5,MG,381,441,,#REF!,2,0,0,1,1,0,1,2,,
1302978,22/05/2013,2013,5,MG,381,480,,#REF!,2,0,0,0,1,1,0,2,,
1302986,22/05/2013,2013,5,MG,381,497,,#REF!,2,0,0,0,2,0,0,2,,
1302988,19/05/2013,2013,5,MG,381,507.7,,#REF!,1,0,1,0,0,0,1,1,,
1303019,20/05/2013,2013,5,MG,381,237.9,,#REF!,1,0,0,0,1,0,0,1,,
1303027,20/05/2013,2013,5,MG,381,539.9,,#REF!,1,0,0,0,1,0,0,1,,
1303031,19/05/2013,2013,5,MG,381,395,,#REF!,2,0,0,1,1,0,1,2,,
1303046,19/05/2013,2013,5,MG,381,491.7,,#REF!,2,0,1,0,0,1,1,1,,
1303051,23/05/2013,2013,5,MG,381,616.8,,#REF!,1,0,1,0,0,0,1,1,,
1303059,23/05/2013,2013,5,MG,381,496.5,,#REF!,1,0,0,1,0,0,1,1,,
1303075,23/05/2013,2013,5,MG,381,617.6,,#REF!,1,0,0,0,1,0,0,1,,
1303078,23/05/2013,2013,5,MG,381,528,,#REF!,1,0,0,0,1,0,0,1,,
1303119,23/05/2013,2013,5,MG,381,736.5,,#REF!,1,0,0,0,1,0,0,1,,
1303121,12/05/2013,2013,5,MG,381,499.3,,#REF!,5,0,0,0,5,0,0,5,,
1303124,23/05/2013,2013,5,MG,381,768,,#REF!,2,0,0,0,2,0,0,2,,
1303126,23/05/2013,2013,5,MG,381,921.2,,#REF!,2,0,2,0,0,0,2,1,,
1303140,17/05/2013,2013,5,MG,381,819.7,,#REF!,1,0,0,0,1,0,0,1,,
1303203,16/05/2013,2013,5,MG,381,486.5,,#REF!,2,0,0,0,1,1,0,2,,
1303227,22/05/2013,2013,5,MG,381,926,,#REF!,2,0,1,0,1,0,1,1,,
1303236,23/05/2013,2013,5,MG,381,481,,#REF!,2,0,0,0,2,0,0,2,,
1303255,22/05/2013,2013,5,MG,381,774,,#REF!,2,0,0,0,2,0,0,2,,
1303271,23/05/2013,2013,5,MG,381,486.6,,#REF!,2,0,1,0,1,0,1,2,,
1303334,21/05/2013,2013,5,MG,381,364.5,,#REF!,1,0,0,0,1,0,0,1,,
1303380,23/05/2013,2013,5,MG,381,480,,#REF!,2,0,0,0,2,0,0,2,,
1303385,23/05/2013,2013,5,MG,381,483,,#REF!,2,0,0,0,2,0,0,2,,
1303388,21/05/2013,2013,5,MG,381,850,,#REF!,2,0,0,0,2,0,0,2,,
1303405,21/05/2013,2013,5,MG,381,888,,#REF!,1,0,0,0,1,0,0,1,,
1303458,24/05/2013,2013,5,MG,381,743,,#REF!,1,0,0,0,1,0,0,1,,
1303459,24/05/2013,2013,5,MG,381,921,,#REF!,1,0,1,0,0,0,1,1,,
1303470,23/05/2013,2013,5,MG,381,482,,#REF!,2,0,0,0,2,0,0,2,,
1303477,24/05/2013,2013,5,MG,381,894,,#REF!,1,0,0,0,1,0,0,1,,
1303542,23/05/2013,2013,5,MG,381,333,,#REF!,2,0,0,0,2,0,0,2,,
1303585,24/05/2013,2013,5,MG,381,456,,#REF!,1,1,0,0,0,0,0,1,,
1303590,23/05/2013,2013,5,MG,381,431,,#REF!,1,0,1,0,0,0,1,1,,
1303612,24/05/2013,2013,5,MG,381,677.7,,#REF!,2,0,0,0,2,0,0,2,,
1303619,24/05/2013,2013,5,MG,381,493,,#REF!,2,0,0,0,2,0,0,2,,
1303706,23/05/2013,2013,5,MG,381,302,,#REF!,4,0,2,0,2,0,2,3,,
1303715,24/05/2013,2013,5,MG,381,889,,#REF!,1,0,0,0,1,0,0,1,,
1303736,24/05/2013,2013,5,MG,381,886,,#REF!,2,0,0,0,2,0,0,1,,
1303755,24/05/2013,2013,5,MG,381,636.8,,#REF!,4,0,0,0,4,0,0,4,,
1303765,24/05/2013,2013,5,MG,381,782.8,,#REF!,1,0,0,0,1,0,0,1,,
1303787,24/05/2013,2013,5,MG,381,849,,#REF!,1,0,0,0,1,0,0,1,,
1303788,24/05/2013,2013,5,MG,381,656.3,,#REF!,1,0,0,0,1,0,0,1,,
1303792,24/05/2013,2013,5,MG,381,886,,#REF!,1,0,1,0,0,0,1,1,,
1303823,24/05/2013,2013,5,MG,381,756,,#REF!,2,0,0,0,2,0,0,2,,
1303843,24/05/2013,2013,5,MG,381,400.6,,#REF!,2,0,0,0,2,0,0,2,,
1303858,24/05/2013,2013,5,MG,381,404.8,,#REF!,2,0,0,0,2,0,0,2,,
1303897,24/05/2013,2013,5,MG,381,628.5,,#REF!,1,0,0,1,0,0,1,1,,
1303907,22/05/2013,2013,5,MG,381,886,,#REF!,5,1,2,2,0,0,4,1,,
1303945,24/05/2013,2013,5,MG,381,947.5,,#REF!,2,0,0,1,1,0,1,2,,
1303972,24/05/2013,2013,5,MG,381,942,,#REF!,2,0,0,0,2,0,0,2,,
1303977,24/05/2013,2013,5,MG,381,489.4,,#REF!,3,0,2,0,1,0,2,2,,
1304007,12/05/2013,2013,5,MG,381,706.9,,#REF!,2,1,0,0,1,0,0,1,,
1304010,24/05/2013,2013,5,MG,381,483.8,,#REF!,3,0,0,0,3,0,0,3,,
1304042,21/05/2013,2013,5,MG,381,494.5,,#REF!,3,0,0,0,3,0,0,3,,
1304066,24/05/2013,2013,5,MG,381,478.4,,#REF!,3,0,0,0,3,0,0,3,,
1304067,23/05/2013,2013,5,MG,381,347,,#REF!,1,0,0,0,1,0,0,1,,
1304071,24/05/2013,2013,5,MG,381,477.2,,#REF!,2,0,0,0,2,0,0,2,,
1304072,21/05/2013,2013,5,MG,381,322,,#REF!,2,0,0,0,2,0,0,2,,
1304075,21/05/2013,2013,5,MG,381,485.8,,#REF!,2,0,0,0,2,0,0,2,,
1304076,25/05/2013,2013,5,MG,381,680,,#REF!,2,0,0,0,2,0,0,2,,
1304092,25/05/2013,2013,5,MG,381,492,,#REF!,3,0,0,0,3,0,0,3,,
1304096,22/05/2013,2013,5,MG,381,552.6,,#REF!,1,0,0,0,1,0,0,1,,
1304139,23/05/2013,2013,5,MG,381,417,,#REF!,1,0,0,0,1,0,0,1,,
1304152,25/05/2013,2013,5,MG,381,491,,#REF!,2,0,0,0,2,0,0,2,,
1304162,24/05/2013,2013,5,MG,381,151.9,,#REF!,1,0,0,0,1,0,0,1,,
1304175,25/05/2013,2013,5,MG,381,849.2,,#REF!,2,0,0,0,2,0,0,2,,
1304176,24/05/2013,2013,5,MG,381,436.5,,#REF!,2,0,0,0,2,0,0,2,,
1304186,25/05/2013,2013,5,MG,381,560,,#REF!,2,0,0,0,2,0,0,2,,
1304195,25/05/2013,2013,5,MG,381,492,,#REF!,2,0,0,0,2,0,0,2,,
1304246,25/05/2013,2013,5,MG,381,546,,#REF!,2,0,0,0,2,0,0,2,,
1304299,25/05/2013,2013,5,MG,381,350,,#REF!,2,0,0,0,2,0,0,2,,
1304374,25/05/2013,2013,5,MG,381,681,,#REF!,1,0,1,0,0,0,1,1,,
1304481,25/05/2013,2013,5,MG,381,567.2,,#REF!,3,0,3,0,0,0,3,1,,
1304500,24/05/2013,2013,5,MG,381,942,,#REF!,2,0,0,0,2,0,0,2,,
1304504,21/05/2013,2013,5,MG,381,920.1,,#REF!,1,0,0,0,1,0,0,1,,
1304518,18/05/2013,2013,5,MG,381,495,,#REF!,2,0,0,0,2,0,0,2,,
1304521,24/05/2013,2013,5,MG,381,885.9,,#REF!,2,0,0,0,2,0,0,2,,
1304529,18/05/2013,2013,5,MG,381,510,,#REF!,1,0,1,0,0,0,1,1,,
1304530,18/05/2013,2013,5,MG,381,478,,#REF!,2,0,0,0,2,0,0,2,,
1304537,26/05/2013,2013,5,MG,381,925.3,,#REF!,2,0,0,0,1,1,0,2,,
1304538,24/05/2013,2013,5,MG,381,930.8,,#REF!,1,0,0,0,1,0,0,1,,
1304546,23/05/2013,2013,5,MG,381,686.2,,#REF!,1,0,0,0,1,0,0,1,,
1304629,26/05/2013,2013,5,MG,381,845.1,,#REF!,2,0,1,1,0,0,2,1,,
1304677,25/05/2013,2013,5,MG,381,347,,#REF!,10,1,3,2,4,0,5,2,,
1304697,21/05/2013,2013,5,MG,381,900,,#REF!,1,0,0,0,1,0,0,1,,
1304718,20/05/2013,2013,5,MG,381,405,,#REF!,3,0,1,1,1,0,2,2,,
1304767,26/05/2013,2013,5,MG,381,820,,#REF!,1,0,0,0,1,0,0,1,,
1304812,26/05/2013,2013,5,MG,381,412,,#REF!,2,0,0,0,2,0,0,2,,
1304822,24/05/2013,2013,5,MG,381,335,,#REF!,2,0,0,0,2,0,0,1,,
1304859,26/05/2013,2013,5,MG,381,635,,#REF!,1,0,0,0,1,0,0,1,,
1304860,22/05/2013,2013,5,MG,381,639,,#REF!,2,0,0,0,2,0,0,1,,
1304911,20/05/2013,2013,5,MG,381,481,,#REF!,2,0,0,0,2,0,0,2,,
1304928,25/05/2013,2013,5,MG,381,479,,#REF!,1,0,0,1,0,0,1,1,,
1304931,25/05/2013,2013,5,MG,381,500,,#REF!,2,0,0,0,2,0,0,2,,
1304933,26/05/2013,2013,5,MG,381,483,,#REF!,1,0,0,0,1,0,0,1,,
1304937,25/05/2013,2013,5,MG,381,487.1,,#REF!,2,0,1,0,1,0,1,1,,
1304978,26/05/2013,2013,5,MG,381,479.6,,#REF!,4,0,0,0,4,0,0,4,,
1305020,26/05/2013,2013,5,MG,381,304,,#REF!,1,0,0,0,1,0,0,1,,
1305021,20/05/2013,2013,5,MG,381,391,,#REF!,2,0,0,0,2,0,0,2,,
1305035,27/05/2013,2013,5,MG,381,482.9,,#REF!,2,0,0,0,2,0,0,2,,
1305042,26/05/2013,2013,5,MG,381,283,,#REF!,1,0,0,0,1,0,0,1,,
1305044,24/05/2013,2013,5,MG,381,360.4,,#REF!,2,0,0,0,1,1,0,2,,
1305124,24/05/2013,2013,5,MG,381,289,,#REF!,3,0,0,1,2,0,1,3,,
1305130,27/05/2013,2013,5,MG,381,929.2,,#REF!,1,0,0,0,1,0,0,1,,
1305132,27/05/2013,2013,5,MG,381,549.6,,#REF!,1,0,1,0,0,0,1,1,,
1305162,27/05/2013,2013,5,MG,381,921.2,,#REF!,2,0,0,0,2,0,0,2,,
1305164,26/05/2013,2013,5,MG,381,453,,#REF!,2,1,1,0,0,0,1,2,,
1305183,26/05/2013,2013,5,MG,381,497.1,,#REF!,2,0,0,1,0,1,1,1,,
1305199,26/05/2013,2013,5,MG,381,511.1,,#REF!,3,0,1,0,1,1,1,2,,
1305221,27/05/2013,2013,5,MG,381,488,,#REF!,1,0,0,0,1,0,0,1,,
1305226,20/05/2013,2013,5,MG,381,495,,#REF!,2,0,0,0,2,0,0,2,,
1305229,26/05/2013,2013,5,MG,381,220.8,,#REF!,2,0,0,0,2,0,0,2,,
1305258,20/05/2013,2013,5,MG,381,492,,#REF!,2,0,0,0,2,0,0,2,,
1305273,27/05/2013,2013,5,MG,381,886,,#REF!,2,0,1,0,1,0,1,1,,
1305285,27/05/2013,2013,5,MG,381,905.3,,#REF!,1,0,0,0,1,0,0,1,,
1305290,22/05/2013,2013,5,MG,381,494,,#REF!,2,0,0,0,2,0,0,2,,
1305298,26/05/2013,2013,5,MG,381,285,,#REF!,3,2,0,0,1,0,0,2,,
1305314,22/05/2013,2013,5,MG,381,494,,#REF!,4,0,0,0,4,0,0,4,,
1305316,19/05/2013,2013,5,MG,381,344.5,,#REF!,4,0,0,0,4,0,0,2,,
1305343,27/05/2013,2013,5,MG,381,789.7,,#REF!,1,0,0,0,1,0,0,1,,
1305350,27/05/2013,2013,5,MG,381,375.5,,#REF!,4,1,1,0,2,0,1,4,,
1305354,23/05/2013,2013,5,MG,381,375,,#REF!,1,0,0,0,1,0,0,1,,
1305366,27/05/2013,2013,5,MG,381,921.2,,#REF!,1,0,0,0,1,0,0,1,,
1305402,27/05/2013,2013,5,MG,381,820.8,,#REF!,2,0,1,0,1,0,1,2,,
1305407,22/05/2013,2013,5,MG,381,496,,#REF!,2,0,0,1,0,1,1,2,,
1305428,27/05/2013,2013,5,MG,381,722.2,,#REF!,1,0,0,0,1,0,0,1,,
1305477,24/05/2013,2013,5,MG,381,481,,#REF!,2,0,0,0,2,0,0,2,,
1305482,24/05/2013,2013,5,MG,381,876.5,,#REF!,1,0,0,0,1,0,0,1,,
1305495,24/05/2013,2013,5,MG,381,479.5,,#REF!,2,0,0,0,2,0,0,2,,
1305505,24/05/2013,2013,5,MG,381,480,,#REF!,2,0,0,0,1,1,0,2,,
1305522,24/05/2013,2013,5,MG,381,482,,#REF!,2,0,0,0,2,0,0,2,,
1305525,28/05/2013,2013,5,MG,381,579.8,,#REF!,1,0,0,0,1,0,0,1,,
1305531,24/05/2013,2013,5,MG,381,568,,#REF!,1,0,0,0,1,0,0,1,,
1305544,26/05/2013,2013,5,MG,381,496,,#REF!,3,0,0,0,3,0,0,3,,
1305547,26/05/2013,2013,5,MG,381,327.8,,#REF!,3,1,0,0,2,0,0,2,,
1305550,24/05/2013,2013,5,MG,381,521,,#REF!,3,0,0,0,3,0,0,3,,
1305564,24/05/2013,2013,5,MG,381,528,,#REF!,1,0,0,0,1,0,0,1,,
1305576,24/05/2013,2013,5,MG,381,726.5,,#REF!,1,0,0,0,1,0,0,1,,
1305594,24/05/2013,2013,5,MG,381,494.2,,#REF!,2,0,0,0,2,0,0,2,,
1305595,26/05/2013,2013,5,MG,381,370,,#REF!,1,0,0,0,1,0,0,1,,
1305672,24/05/2013,2013,5,MG,381,700.5,,#REF!,1,0,0,0,1,0,0,1,,
1305674,28/05/2013,2013,5,MG,381,485.3,,#REF!,2,0,1,0,1,0,1,2,,
1305705,24/05/2013,2013,5,MG,381,492,,#REF!,2,0,0,0,2,0,0,2,,
1305714,28/05/2013,2013,5,MG,381,640.8,,#REF!,1,0,0,0,1,0,0,1,,
1305715,28/05/2013,2013,5,MG,381,484.5,,#REF!,2,0,2,0,0,0,2,1,,
1305729,28/05/2013,2013,5,MG,381,478.1,,#REF!,2,0,0,0,2,0,0,2,,
